date,num1,num2,num3,num4,num5,num6,num7,temp,temp_diff,pressure,pressure_diff,humidity,humidity_diff,moon_age,moon_sin,moon_cos
2010/7/8,12,21,22,27,29,31,35,27.8,3.1,1005.3,2.6,68,-10,26.58,-0.59,0.81
2010/7/15,19,21,27,33,34,43,41,29,0.2,1009.5,1.3,64,-3,4.05,0.76,0.65
2010/7/22,5,11,21,27,37,39,26,32.9,0.9,1007.6,-2.7,52,-10,11.05,0.71,-0.7
2010/7/29,5,14,19,21,28,31,17,26.2,-3.9,1001.6,-3.9,74,17,18.05,-0.64,-0.77
2010/8/5,1,7,14,15,24,42,13,30.2,-0.3,1014,3.5,69,5,25.05,-0.82,0.58
2010/8/12,3,4,12,18,27,28,40,27.6,-1.9,997.8,-7.7,76,6,2.51,0.51,0.86
2010/8/19,12,15,26,35,41,43,25,29.5,-2.1,1016.3,3.4,68,3,9.51,0.9,-0.44
2010/8/26,4,22,23,27,38,43,9,30.4,0.1,1012,2.4,61,-4,16.51,-0.36,-0.93
2010/9/2,14,20,23,25,33,39,34,30.8,-1.2,1013.5,-0.7,57,5,23.51,-0.96,0.29
2010/9/9,1,6,12,14,15,19,18,25.5,1.6,1008.2,5.8,57,-28,0.98,0.21,0.98
2010/9/16,6,7,14,15,19,41,31,20.7,-3.5,1004.5,-6.7,85,22,7.98,0.99,-0.13
2010/9/23,2,3,23,25,33,35,34,17,-12.5,1006.9,6,85,16,14.98,-0.05,-1
2010/9/30,2,14,16,17,29,30,10,18.3,-4.1,1015.6,0.7,86,31,21.98,-1,-0.03
2010/10/7,6,10,13,14,28,37,39,21.6,-0.6,1017.7,6.1,66,2,28.98,-0.12,0.99
2010/10/14,14,31,34,35,40,42,25,21.8,-2.4,1005.8,0,66,1,6.45,0.98,0.2
2010/10/21,1,13,25,29,30,33,35,18.4,-1.4,1011.1,-4,79,15,13.45,0.28,-0.96
2010/10/28,2,4,12,14,26,43,40,9.7,-4.2,1013.5,-8.2,86,47,20.45,-0.94,-0.35
2010/11/4,1,8,15,21,23,30,33,13.3,-2.3,1016.5,0.5,59,29,27.45,-0.43,0.9
2010/11/11,3,6,16,23,25,43,37,16.1,0,1015.7,7.5,38,6,4.92,0.87,0.5
2010/11/18,7,8,26,27,41,43,16,12.4,3.5,1015.8,1.1,47,-33,11.92,0.57,-0.82
2010/11/25,7,11,14,18,35,40,43,12.5,0.2,1012.4,-3.2,56,5,18.92,-0.77,-0.63
2010/12/2,1,11,17,28,33,38,20,17,1.2,1018.9,1.4,56,2,25.92,-0.69,0.72
2010/12/9,8,14,18,19,26,27,23,11.9,1.5,997.2,-3.6,39,8,3.39,0.66,0.75
2010/12/16,5,7,12,23,39,41,9,5.6,-3.8,1003.3,1.1,63,3,10.39,0.8,-0.6
2010/12/23,2,5,12,21,28,32,41,12.4,-2.8,1003.1,9.1,38,-14,17.39,-0.53,-0.85
2010/12/30,6,19,21,24,31,41,7,4.1,-4.7,998,-6.1,63,30,24.39,-0.89,0.46
2011/1/6,1,10,19,30,33,36,35,5.6,-4.4,1005.3,1.4,28,-12,1.86,0.39,0.92
2011/1/13,5,12,16,24,26,33,8,5.6,-2,1013.9,10.2,23,-8,8.86,0.95,-0.31
2011/1/20,23,28,33,35,37,42,4,5.8,-3.6,1007.4,-0.9,27,1,15.86,-0.23,-0.97
2011/1/27,6,16,24,31,41,43,7,7,-0.5,1016.6,3.9,24,-11,22.86,-0.99,0.15
2011/2/3,1,2,19,22,26,37,43,10.2,2.2,1016.3,0.6,46,-1,0.33,0.07,1
2011/2/10,6,14,23,24,27,32,11,8.7,1.4,1010.6,9.2,25,-42,7.33,1,0.01
2011/2/17,4,10,12,14,23,36,2,13.2,1.7,1011.3,-9.6,64,8,14.33,0.09,-1
2011/2/24,10,18,22,24,26,37,12,13.6,2,1015.5,-5.7,63,10,21.33,-0.98,-0.17
2011/3/3,2,11,14,23,26,33,28,6.1,-1.1,1005.9,4.7,23,-4,28.33,-0.25,0.97
2011/3/10,3,10,13,17,18,28,24,8.1,-2.8,1011.2,7.1,20,-5,5.8,0.94,0.33
2011/3/17,15,23,29,35,36,41,42,5.3,-0.3,1010.2,8.2,21,-7,12.8,0.41,-0.91
2011/3/24,3,4,5,28,34,43,20,7,0.9,1013.8,1.3,53,-6,19.8,-0.88,-0.48
2011/3/31,10,14,23,35,38,41,17,11.4,-2.5,1013.5,4.3,33,-17,26.8,-0.55,0.84
2011/4/4,15,17,18,19,22,31,30,10.3,2.2,1016.5,4.1,37,-14,1.27,0.27,0.96
2011/4/7,11,14,16,32,41,42,33,17.3,0.9,1017.6,-2.4,45,9,4.27,0.79,0.61
2011/4/11,16,21,24,28,32,36,35,14.1,-1.7,999.7,-10.2,60,23,8.27,0.98,-0.19
2011/4/14,1,14,30,34,40,43,27,18.8,0.2,1005.7,-0.5,38,9,11.27,0.68,-0.74
2011/4/18,6,10,11,30,32,39,27,15.6,0.2,1000.6,-6,52,4,15.27,-0.11,-0.99
2011/4/21,12,13,16,28,29,35,5,15.3,2.7,1016.3,4.9,64,9,18.27,-0.68,-0.73
2011/4/25,5,14,27,29,32,33,16,17.2,-1.1,1003.5,3.6,40,6,22.27,-1,0.03
2011/4/28,12,15,19,32,36,42,37,20.6,-0.1,995.1,-4.4,29,-36,25.27,-0.79,0.62
2011/5/2,15,16,19,21,26,42,10,21.7,5.7,1003.7,5,37,-45,29.27,-0.06,1
2011/5/5,13,22,26,30,40,41,8,14.8,-4.3,1014.2,7.1,57,14,2.74,0.55,0.83
2011/5/9,3,9,11,15,27,37,10,20.7,-3.1,1007.1,4.5,44,-14,6.74,0.99,0.14
2011/5/12,16,27,34,35,36,38,37,16.1,1.1,997.8,-7.9,87,1,9.74,0.88,-0.48
2011/5/16,2,3,7,9,36,42,5,20.9,-0.9,1008.9,-2.9,45,20,13.74,0.22,-0.98
2011/5/19,6,9,13,17,29,30,25,22.8,0.8,1010.7,-1.8,48,1,16.74,-0.41,-0.91
2011/5/23,6,18,23,32,38,43,37,16.4,0.9,1013.6,4.9,58,-23,20.74,-0.96,-0.3
2011/5/26,4,32,33,38,41,43,2,20.2,-0.5,1016.6,4,62,12,23.74,-0.94,0.33
2011/5/30,2,7,16,25,26,43,3,18.4,0.6,994.4,-4.3,53,-34,27.74,-0.37,0.93
2011/6/2,4,17,19,37,39,42,16,17.1,-0.1,1011,-2.8,85,30,1.21,0.25,0.97
2011/6/6,4,14,30,35,40,41,29,25.1,1.6,1002.9,4.3,44,-16,5.21,0.89,0.45
2011/6/9,9,10,11,25,30,37,12,23.3,1,1002.7,0.4,54,-9,8.21,0.98,-0.17
2011/6/13,4,5,26,28,34,38,8,23.4,-0.1,997.5,-4.6,70,-2,12.21,0.52,-0.86
2011/6/16,3,12,18,24,34,39,16,22.4,1,1008.2,0.7,72,19,15.21,-0.09,-1
2011/6/20,3,6,8,21,28,32,10,25,1.2,1006.5,0.1,70,4,19.21,-0.81,-0.59
2011/6/23,10,17,18,29,30,41,7,29.6,0.4,998.6,-2.6,61,2,22.21,-1,0.01
2011/6/27,7,13,17,23,28,34,25,23.4,1.7,1008.6,-3.7,82,1,26.21,-0.65,0.76
2011/6/30,7,10,15,31,32,42,41,27.4,-3.1,1005.1,-2.9,77,21,29.21,-0.07,1
2011/7/4,4,19,21,25,28,40,38,29.7,0.7,993.1,-5.6,61,-4,3.68,0.71,0.71
2011/7/7,2,4,10,28,38,43,25,27.6,-0.5,1000.9,-0.3,67,5,6.68,0.99,0.15
2011/7/11,6,20,21,23,33,38,10,29.8,-0.1,1010.6,0.1,65,5,10.68,0.76,-0.65
2011/7/14,10,12,18,38,42,43,40,29.5,-0.3,1007.8,-0.9,60,2,13.68,0.23,-0.97
2011/7/18,3,5,21,30,37,38,11,30.2,-0.4,1005.3,1.2,63,1,17.68,-0.58,-0.81
2011/7/21,4,11,16,20,26,43,9,21.6,-5,1003.5,13.1,51,-27,20.68,-0.95,-0.31
2011/7/25,4,11,17,21,23,30,18,28.4,1.2,1008.8,1.6,63,1,24.68,-0.86,0.51
2011/7/28,8,9,21,24,29,37,1,27.9,-2.4,1005.1,-4.2,69,12,27.68,-0.38,0.92
2011/8/1,3,12,29,31,36,37,26,26.6,1.7,1008.3,3.7,61,-7,2.15,0.44,0.9
2011/8/4,16,22,23,27,33,37,36,28.9,2.3,1008.5,0.2,64,-16,5.15,0.89,0.46
2011/8/8,6,8,17,19,23,42,32,31,2.9,1006.1,-1.5,63,-18,9.15,0.93,-0.37
2011/8/11,12,15,17,25,35,43,32,32.1,1.1,998.1,-2.9,64,-4,12.15,0.53,-0.85
2011/8/15,5,22,28,29,35,39,21,31.9,1.3,1000.7,-2.6,56,-12,16.15,-0.29,-0.96
2011/8/18,7,10,14,25,32,38,13,34,1.4,997.6,-1.2,53,-5,19.15,-0.8,-0.6
2011/8/22,2,12,17,18,40,43,16,22.3,2.2,1007.5,-0.2,83,-3,23.15,-0.98,0.21
2011/8/25,10,11,24,26,37,38,21,28.3,-0.2,1009.8,0.4,73,1,26.15,-0.66,0.75
2011/8/29,1,28,32,34,41,42,22,27.1,-1.4,1008.8,-0.2,67,6,0.62,0.13,0.99
2011/9/1,6,7,10,23,36,42,11,29.2,-0.5,1003.4,-0.8,73,10,3.62,0.7,0.72
2011/9/5,10,12,18,27,33,40,42,26.9,0.8,993.4,-7.2,75,-1,7.62,1,-0.05
2011/9/8,8,13,18,33,34,36,23,26.8,-0.6,1011.2,8.4,66,11,10.62,0.77,-0.64
2011/9/12,1,9,10,28,41,42,33,29.6,0.7,1011.9,-4.5,57,-8,14.62,0.03,-1
2011/9/15,20,24,25,27,32,37,2,29,-0.1,1010.6,0.8,61,3,17.62,-0.57,-0.82
2011/9/19,1,13,16,22,27,33,5,23.2,-5.7,1006.7,1.4,73,12,21.62,-0.99,-0.11
2011/9/22,12,14,22,23,34,41,36,19,-5.3,998.7,26.2,78,-6,24.62,-0.87,0.5
2011/9/26,2,10,16,26,29,30,4,19,-2.3,1015.6,-4.4,72,21,28.62,-0.19,0.98
2011/9/29,4,5,15,30,34,38,2,23.6,1.3,1010,-2.9,58,-1,2.09,0.43,0.9
2011/10/3,1,5,15,22,39,40,27,20.5,1.4,1014.9,5.3,23,-32,6.09,0.96,0.27
2011/10/6,2,13,17,24,29,34,12,22.8,7.2,1002.1,-10.1,64,-24,9.09,0.94,-0.35
2011/10/10,3,4,7,13,16,23,1,22.6,0.9,1012.9,-7.4,61,-4,13.09,0.35,-0.94
2011/10/13,6,10,15,21,36,41,40,22.9,0.8,1014.3,3.6,53,-2,16.09,-0.28,-0.96
2011/10/17,1,2,8,13,27,39,36,23,-2.7,1007.3,5.8,53,18,20.09,-0.91,-0.42
2011/10/20,3,20,23,24,28,35,26,19.5,3.8,1022.1,-1.6,60,0,23.09,-0.98,0.2
2011/10/24,6,22,25,26,30,39,32,20.6,-3.3,1008.7,1.7,76,6,27.09,-0.5,0.87
2011/10/27,8,13,15,18,24,41,27,16.4,-0.5,1024.1,8,39,8,0.56,0.12,0.99
2011/10/31,3,8,18,21,23,42,17,22,4.2,1016.4,0.5,39,-21,4.56,0.82,0.57
2011/11/3,9,15,20,22,28,43,37,19.8,-0.1,1021.4,-1,58,-2,7.56,1,-0.04
2011/11/7,1,4,13,25,38,43,11,19.3,1,1008.3,0.3,69,-16,11.56,0.63,-0.78
2011/11/10,8,15,24,26,35,42,7,14.6,-0.3,1017,3.2,53,3,14.56,0.04,-1
2011/11/14,2,3,8,12,20,21,16,16.9,-2.9,1010.3,1.5,64,3,18.56,-0.72,-0.69
2011/11/17,4,6,16,17,18,26,40,14.8,0.2,1022.9,2.3,34,-2,21.56,-0.99,-0.13
2011/11/21,18,24,36,37,39,41,1,13.5,-4.3,1015,13.3,30,-50,25.56,-0.75,0.66
2011/11/24,2,5,12,23,26,41,36,13.8,0.1,1008.1,-4.8,30,-32,28.56,-0.21,0.98
2011/11/28,10,12,14,24,34,39,16,13.6,-0.3,1021.5,2.1,50,5,3.02,0.6,0.8
2011/12/1,7,18,31,32,39,40,35,7.9,-6.9,1016.7,5,64,-10,6.02,0.96,0.28
2011/12/5,2,6,18,26,32,37,5,11.7,-1.1,1020.6,9.3,31,-3,10.02,0.85,-0.53
2011/12/8,2,6,22,25,31,42,1,7.4,-3.4,1007.2,-6.8,76,8,13.02,0.36,-0.93
2011/12/12,6,16,24,32,36,43,28,11.6,3,1012.9,-1.1,55,11,17.02,-0.46,-0.89
2011/12/15,4,7,18,19,24,35,17,12.1,2.8,1006.3,-8.5,55,-2,20.02,-0.9,-0.44
2011/12/19,5,8,18,28,34,35,10,8.8,-1.2,1013.5,-0.5,42,7,24.02,-0.92,0.39
2011/12/22,4,15,21,31,35,42,13,6.5,-0.9,1002.9,-12.9,61,10,27.02,-0.51,0.86
2011/12/26,2,11,29,31,33,38,14,5.8,-0.8,1014.6,7.9,27,-6,1.49,0.31,0.95
2011/12/29,7,10,13,19,31,38,12,8.5,1.2,1011.6,-8.8,61,34,4.49,0.82,0.58
2012/1/5,6,15,16,28,36,40,20,6.5,-0.2,1012.7,11.4,25,-13,11.49,0.64,-0.77
2012/1/9,7,16,18,20,27,36,41,7.6,0.2,1015.6,-7,47,22,15.49,-0.15,-0.99
2012/1/12,7,8,16,35,39,42,9,6.1,-0.1,1016.8,6.4,25,-1,18.49,-0.71,-0.7
2012/1/16,4,8,12,22,25,30,43,4.9,-0.6,1013.3,3.3,32,-10,22.49,-1,0.07
2012/1/19,5,17,26,37,39,42,20,7.6,-1.2,1020.3,2.2,55,9,25.49,-0.76,0.65
2012/1/23,6,13,14,22,26,28,10,5.9,-1.2,1003.4,-0.9,78,8,29.49,-0.01,1
2012/1/26,2,4,7,19,34,42,30,4.7,-2.6,1013.6,8.7,27,-6,2.96,0.59,0.81
2012/1/30,7,13,15,18,29,38,30,5.1,1.7,1013.5,-0.7,21,-4,6.96,1,0.09
2012/2/2,6,16,21,30,34,43,36,3.4,-4.4,1005.6,6.2,14,-21,9.96,0.85,-0.52
2012/2/6,3,7,13,18,19,41,38,4.8,-3.6,1011.5,-7.2,81,46,13.96,0.17,-0.99
2012/2/9,2,5,7,10,36,40,12,7,0.6,1011.8,10.6,25,-20,16.96,-0.45,-0.89
2012/2/13,3,4,14,21,22,25,26,8.3,2.7,1019.9,-1.8,44,17,20.96,-0.97,-0.25
2012/2/16,7,9,11,14,15,18,5,2.5,-7,1008.8,2,67,24,23.96,-0.93,0.38
2012/2/20,8,10,13,15,20,40,23,9.1,3.1,1018.5,2.5,41,6,27.96,-0.33,0.94
2012/2/23,8,11,12,15,41,43,22,10.6,2.4,993.3,-25.8,80,28,1.43,0.3,0.95
2012/2/27,2,12,21,23,24,26,36,5.4,-2,1016,7.1,22,-12,5.43,0.92,0.4
2012/3/1,7,12,16,28,31,34,11,10,7.3,1013.3,-5.5,72,-15,8.43,0.98,-0.22
2012/3/5,6,11,19,28,35,40,14,8.2,2.2,1002.9,-21.9,91,26,12.43,0.48,-0.88
2012/3/8,1,16,20,24,33,34,8,10.5,-2.2,1012,2.1,57,-6,15.43,-0.14,-0.99
2012/3/12,3,11,18,20,33,39,22,8.3,-2.3,1007.3,6.5,32,-36,19.43,-0.84,-0.55
2012/3/15,3,14,21,24,26,29,32,8.5,-1.3,1017.8,0.4,27,-12,22.43,-1,0.06
2012/3/19,8,13,14,21,33,41,18,9.8,0,1008.2,9.1,22,-69,26.43,-0.61,0.79
2012/3/22,2,6,21,31,35,37,15,14.3,3.9,1009.7,-3.9,35,14,29.43,-0.02,1
2012/3/26,4,14,22,23,26,42,2,10.1,-1,1010.9,9.1,21,-5,3.9,0.74,0.67
2012/3/29,3,10,12,32,33,43,31,13.6,1.3,1020,6.8,43,1,6.9,0.99,0.1
2012/4/2,9,12,14,24,28,33,37,13.2,-0.4,1019.9,9.4,55,10,10.9,0.73,-0.68
2012/4/5,2,7,15,22,36,43,27,17.3,3.9,999.4,-3.1,30,8,13.9,0.18,-0.98
2012/4/9,22,26,27,28,36,43,1,22.4,10.9,1010.7,-6.3,20,-30,17.9,-0.62,-0.79
2012/4/12,14,22,29,33,36,40,38,19.2,3.6,1001.5,3.7,51,-22,20.9,-0.97,-0.26
2012/4/16,12,31,34,40,41,43,6,15.8,2.8,1009.6,-2.7,56,-6,24.9,-0.83,0.55
2012/4/19,4,15,17,34,38,40,5,15.5,-1.5,1019,4.4,65,15,27.9,-0.34,0.94
2012/4/23,1,10,16,19,20,39,29,15.5,3.1,1008.1,-10.2,93,8,2.37,0.48,0.88
2012/4/26,13,21,22,26,29,36,31,17.4,-1.3,1004.9,-4.6,80,8,5.37,0.91,0.41
2012/4/30,12,18,21,29,32,38,2,21.3,-2,1014.5,0.6,72,17,9.37,0.91,-0.41
2012/5/3,5,10,23,26,28,29,27,18.1,0.1,987.2,-17.9,94,2,12.37,0.49,-0.87
2012/5/7,2,8,13,17,25,37,30,21,1,1003.4,2.4,45,-4,16.37,-0.34,-0.94
2012/5/10,3,20,29,33,34,40,2,16.6,-3.9,1002.6,-3.1,66,-6,19.37,-0.83,-0.56
2012/5/14,14,24,32,40,41,42,9,21.3,2,1011.3,2.3,62,9,23.37,-0.97,0.26
2012/5/17,21,30,35,39,41,42,3,23,-0.8,995.8,-2,66,9,26.37,-0.62,0.78
2012/5/21,8,20,31,36,37,38,39,20.7,-1.3,1014.6,0.9,49,-1,0.84,0.18,0.98
2012/5/24,6,9,17,20,33,40,26,23.1,3.2,1005.2,0.1,65,-6,3.84,0.73,0.68
2012/5/28,12,31,32,34,36,40,6,20.3,-2.9,1013.5,4.8,71,26,7.84,1,-0.1
2012/5/31,13,18,21,30,33,40,25,21.8,0.9,1012.7,-2,65,-3,10.84,0.74,-0.67
2012/6/4,2,8,11,12,26,29,22,23.6,0.7,1009.1,0.4,49,-4,14.84,-0.02,-1
2012/6/7,13,22,27,29,36,37,40,21.9,1,1003.9,6.5,69,8,17.84,-0.61,-0.79
2012/6/11,2,6,28,30,31,41,7,21.9,0.5,1002,6.7,68,-15,21.84,-1,-0.07
2012/6/14,21,31,34,37,39,40,15,20.6,1.7,1011.5,3.9,59,-4,24.84,-0.84,0.54
2012/6/18,7,13,20,27,34,35,22,25.4,-1.4,1005.9,3.6,59,-13,28.84,-0.15,0.99
2012/6/21,4,6,10,17,24,33,19,24.5,-2.9,1001.9,7.6,69,5,2.31,0.47,0.88
2012/6/25,1,4,7,25,32,41,18,18.6,-3.8,1007.9,2.9,68,-3,6.31,0.97,0.23
2012/6/28,5,10,14,16,23,38,21,23.8,0.9,1009.5,-2.6,67,6,9.31,0.92,-0.4
2012/7/2,1,5,23,24,36,43,19,25.8,4.8,998.8,-3.8,67,-19,13.31,0.3,-0.95
2012/7/5,2,6,16,27,28,29,38,28.3,1.7,1000.9,-1.1,66,-1,16.31,-0.32,-0.95
2012/7/9,8,11,15,22,40,41,39,27.2,2.5,1003.5,2.4,65,-1,20.31,-0.92,-0.38
2012/7/12,8,10,15,21,24,34,28,27.2,-1.1,999.6,-5.5,79,9,23.31,-0.97,0.24
2012/7/16,2,8,20,33,38,42,21,30.3,0.7,1006.3,1.2,63,-6,27.31,-0.45,0.89
2012/7/19,4,11,22,31,32,35,23,27.3,-2.8,1005.4,-1.4,59,-10,0.78,0.17,0.99
2012/7/23,8,24,25,29,32,40,28,27.4,4.3,1009,-0.1,67,-11,4.78,0.85,0.53
2012/7/26,4,5,7,37,41,42,39,32.1,1.3,1004.3,-3,67,0,7.78,1,-0.08
2012/7/30,8,9,23,34,38,41,6,29.5,-0.1,1006.3,2.4,73,-2,11.78,0.59,-0.81
2012/8/2,1,11,13,30,37,41,27,31.6,0.8,1008.8,1.1,60,-5,14.78,0,-1
2012/8/6,3,5,7,18,19,41,34,27.4,-3.6,1000.2,-4.4,80,17,18.78,-0.75,-0.66
2012/8/9,16,24,29,32,35,38,37,27.3,0.5,1002.1,0.7,59,-1,21.78,-1,-0.08
2012/8/13,6,7,13,18,27,33,16,30.7,1.7,999.3,-2.8,66,-6,25.78,-0.72,0.7
2012/8/16,12,23,27,32,39,43,15,31,0.9,1007.3,-1.4,68,1,28.78,-0.16,0.99
2012/8/20,21,24,26,35,37,38,16,30.8,1.3,1009.8,-1,62,-3,3.25,0.64,0.77
2012/8/23,16,20,27,33,40,42,34,31.4,1.9,1012.2,2.2,56,-16,6.25,0.97,0.24
2012/8/27,9,12,16,33,34,35,1,30.7,-0.2,1011.6,0.4,63,5,10.25,0.82,-0.57
2012/8/30,6,8,12,17,24,31,38,30.7,1.3,1006.1,-2.2,65,-7,13.25,0.32,-0.95
2012/9/3,7,8,10,21,34,38,30,27.8,0.7,1010.1,1.2,67,-5,17.25,-0.5,-0.86
2012/9/6,4,7,8,15,16,42,23,24,-6.2,1014,1.1,84,21,20.25,-0.92,-0.39
2012/9/10,9,10,12,19,21,42,15,29.9,0.2,1007.2,-4.1,62,2,24.25,-0.9,0.43
2012/9/13,4,14,18,22,32,35,10,29.6,0,1006.5,1.9,61,-2,27.25,-0.47,0.88
2012/9/17,8,23,27,31,38,40,3,27.9,-1.4,1009.3,-4.5,79,10,1.72,0.36,0.93
2012/9/20,4,7,11,12,13,19,27,28.6,1.7,1007.4,3.2,62,-20,4.72,0.84,0.54
2012/9/24,2,10,14,19,36,39,9,25.5,6.7,1004.7,4.7,68,-22,8.72,0.96,-0.28
2012/9/27,2,12,14,18,40,41,6,22.2,-1,1012.9,-3.5,59,-4,11.72,0.6,-0.8
2012/10/1,5,20,21,26,30,33,27,26.3,0.6,1003.5,6.5,73,-11,15.72,-0.2,-0.98
2012/10/4,12,13,21,25,29,32,20,25.2,5.3,1000.7,-2.5,57,-35,18.72,-0.75,-0.67
2012/10/8,1,8,17,24,33,35,11,19.8,-0.8,1015.7,3,66,-2,22.72,-0.99,0.12
2012/10/11,20,22,24,32,36,39,29,21.5,0.8,1005.6,-5.7,73,8,25.72,-0.72,0.69
2012/10/15,1,20,23,37,38,40,4,22.9,5.2,1013.2,-0.4,52,-32,0.19,0.04,1
2012/10/18,20,24,27,28,38,41,4,18.3,0.7,1006,-0.1,85,-6,3.19,0.63,0.78
2012/10/22,7,10,16,18,19,37,20,21.8,1.3,1014,-2.8,65,15,7.19,1,0.04
2012/10/25,14,15,16,18,20,33,3,18.2,0.1,1017.1,3.1,60,26,10.19,0.83,-0.56
2012/10/29,2,8,29,31,34,37,9,18.9,3.7,1006.8,-5.5,40,-50,14.19,0.12,-0.99
2012/11/1,8,15,21,32,40,41,7,19.1,2.9,1000.4,-6,40,-23,17.19,-0.49,-0.87
2012/11/5,2,13,20,22,25,38,35,15.7,-1.4,1017.1,0.5,58,22,21.19,-0.98,-0.2
2012/11/8,1,11,13,29,37,39,8,16.7,-1.6,1006.1,4.7,53,-9,24.19,-0.91,0.42
2012/11/12,4,5,9,20,33,37,35,18,5.4,1001.5,-14.1,80,-9,28.19,-0.28,0.96
2012/11/15,5,11,15,24,34,39,37,13.3,-1.1,1010.3,11.2,32,-3,1.66,0.35,0.94
2012/11/19,2,5,8,9,14,25,18,9.1,-3.1,1007.4,-2.8,66,27,5.66,0.93,0.36
2012/11/22,19,20,21,24,25,26,35,12.6,0.1,1010.9,-4.5,59,24,8.66,0.96,-0.27
2012/11/26,2,14,26,28,29,42,13,7.7,-3.5,992.2,-25.6,88,35,12.66,0.43,-0.9
2012/11/29,5,10,12,25,28,31,36,13.1,5.1,1013,-1.9,51,-12,15.66,-0.19,-0.98
2012/12/3,5,7,14,24,25,35,32,9.1,1.8,1013,-5,69,13,19.66,-0.86,-0.51
2012/12/6,13,14,16,21,29,42,20,11.2,-0.6,1006.4,-4,23,-29,22.66,-0.99,0.11
2012/12/10,15,20,27,29,33,43,18,7,-0.9,1004.1,6,27,6,26.66,-0.57,0.82
2012/12/13,11,14,27,31,34,42,13,9.2,-0.3,1025,8.7,33,6,0.13,0.03,1
2012/12/17,25,26,27,28,35,38,19,8.6,-4.1,1009.8,-2.1,80,45,4.13,0.77,0.64
2012/12/20,1,14,23,24,27,40,10,8.6,2.4,1017.6,3.6,48,17,7.13,1,0.05
2012/12/24,6,11,32,34,35,39,18,5.9,-1.2,1015.4,9.7,28,-31,11.13,0.7,-0.72
2012/12/27,16,27,28,36,39,42,2,6.4,3,1021,3.4,53,22,14.13,0.14,-0.99
2013/1/7,4,9,32,37,38,39,31,7.8,-0.3,1013.1,1.4,42,6,25.13,-0.81,0.59
2013/1/10,5,6,7,20,31,41,22,7,-1.7,1013.1,7.6,28,-37,28.13,-0.29,0.96
2013/1/14,13,21,30,31,37,40,14,1.6,-9.2,993.7,-22.1,92,57,2.6,0.52,0.85
2013/1/17,3,24,26,27,39,41,4,6.4,1.3,1009.3,-2.5,35,-24,5.6,0.93,0.37
2013/1/21,10,15,22,23,38,42,12,8.6,1.6,1021.2,-1.7,53,20,9.6,0.89,-0.45
2013/1/24,2,10,16,18,27,42,22,8.5,1.5,1003.7,-7.3,68,17,12.6,0.45,-0.9
2013/1/28,10,15,21,22,33,35,1,7.6,0.8,1012.1,3.3,28,-1,16.6,-0.38,-0.93
2013/1/31,6,7,23,25,38,42,21,8.3,-1.1,1029,8.2,34,7,19.6,-0.86,-0.52
2013/2/4,20,33,35,36,37,38,29,12.6,1.5,1000.6,-17.2,51,4,23.6,-0.95,0.3
2013/2/7,5,13,14,26,37,38,28,9.3,5.9,999.1,-8.6,67,-20,26.6,-0.58,0.81
2013/2/11,10,19,22,27,29,39,21,5,-3.2,1017.8,7.4,28,-6,1.07,0.22,0.97
2013/2/14,5,12,19,22,32,39,14,8.8,-0.5,1015.9,2.8,55,21,4.07,0.76,0.65
2013/2/18,2,14,17,19,38,43,6,7.3,1.1,1001.6,-17.1,49,21,8.07,0.99,-0.14
2013/2/21,6,10,21,24,27,39,11,6.7,-0.4,1014.9,5.4,25,-31,11.07,0.71,-0.71
2013/2/25,14,21,22,32,33,41,9,4.4,1.2,1020.2,7,26,-3,15.07,-0.06,-1
2013/2/28,11,13,18,20,28,38,31,12.4,3.7,1014.9,8.6,63,-11,18.07,-0.65,-0.76
2013/3/4,8,9,15,26,37,40,18,8.4,0.7,1010.6,-0.7,57,6,22.07,-1,-0.02
2013/3/7,8,11,15,29,36,43,18,16.8,2.1,1007.7,-4,46,1,25.07,-0.81,0.58
2013/3/11,2,12,13,14,22,35,4,10.8,0,1016.4,15.5,24,-9,29.07,-0.1,1
2013/3/14,3,4,8,10,14,37,32,7.6,-11.1,1017.8,18.1,50,-9,2.54,0.51,0.86
2013/3/18,2,5,12,14,30,42,3,19.1,3.7,1000.9,-13.4,69,10,6.54,0.98,0.18
2013/3/21,8,12,16,23,33,34,6,13.8,-5.9,1007.6,15.4,32,-24,9.54,0.9,-0.44
2013/3/25,6,9,10,29,31,35,28,10.1,-2.5,1001.9,-1.8,77,11,13.54,0.26,-0.97
2013/3/28,8,19,20,23,24,35,5,18.9,9.5,1006.8,-9.4,68,-19,16.54,-0.37,-0.93
2013/4/1,2,14,16,27,28,30,21,12.6,5.4,1019.9,7.4,55,-29,20.54,-0.94,-0.34
2013/4/4,7,8,11,13,23,40,25,18.8,2.5,1010.7,15.9,62,12,23.54,-0.96,0.29
2013/4/8,4,6,13,16,18,39,34,17.1,-1.5,1004.2,27.4,22,-24,27.54,-0.41,0.91
2013/4/11,13,16,21,25,31,38,43,11.4,-3,1006.5,2.7,62,9,1,0.21,0.98
2013/4/15,3,5,13,18,22,37,14,16.6,-2.3,1000.9,-1.2,59,17,5,0.87,0.48
2013/4/18,2,4,11,15,20,38,18,20.2,-1.4,997.3,-5.3,76,21,8,0.99,-0.13
2013/4/22,16,27,33,35,39,41,42,14.4,4.4,1016.2,12,21,-49,12,0.55,-0.83
